代码,名称,现价,流通市值(亿),分类,蓄势相似度,拉升相似度,蓄势段涨幅,拉升段涨幅,匹配段DTW,匹配段相关,量能形态
002683,广东宏大,29.750,198.3,形态接近(观察),8.36,54.51,-0.0618,0.1197,2.0432,0.8545,0.0
300675,建科院,12.670,18.6,形态接近(观察),7.98,54.5,-0.148,0.0961,1.9194,0.8149,0.0
301315,威士顿,39.460,34.7,形态接近(观察),18.15,54.44,-0.1103,0.1201,2.4667,0.7439,1.0
688028,沃尔德,88.470,133.5,形态接近(观察),11.76,54.43,-0.1935,0.1769,1.9436,0.8143,0.0
603382,海阳科技,18.590,21.5,形态接近(观察),17.97,54.41,-0.1507,0.128,2.4653,0.7419,1.0
688479,友车科技,32.330,28.0,形态接近(观察),10.15,54.4,0.1134,0.1912,1.8773,0.7902,0.0
300860,锋尚文化,26.820,29.3,形态接近(观察),8.7,54.38,0.0213,0.1455,2.0609,0.8547,0.0
603055,台华新材,8.750,77.7,形态接近(观察),32.01,54.38,0.0186,0.0554,2.299,0.6923,1.0
600858,银座股份,4.820,24.9,形态接近(观察),8.33,54.36,-0.0707,0.08,1.9462,0.822,0.0
300862,蓝盾光电,54.010,82.1,形态接近(观察),18.68,54.36,0.9622,1.902,2.4679,0.7162,1.0
688370,丛麟科技,22.900,31.4,形态接近(观察),18.39,54.36,0.006,0.1146,1.8659,0.7921,0.0
300890,翔丰华,27.060,29.6,形态接近(观察),7.49,54.34,-0.2453,0.0976,1.9054,0.8063,0.0
300347,泰格医药,49.550,280.7,形态接近(观察),54.32,37.83,0.2757,0.0437,1.9491,0.7679,0.0
300903,科翔股份,76.420,268.5,形态接近(观察),16.17,54.31,0.1486,0.3254,1.8652,0.7733,0.0
002824,和胜股份,23.740,53.7,形态接近(观察),8.35,54.31,-0.0661,0.1183,1.9875,0.831,0.0
300011,鼎汉技术,5.950,30.3,形态接近(观察),8.22,54.24,-0.0957,0.0475,2.4571,0.7422,1.0
300715,凯伦股份,13.870,44.7,形态接近(观察),6.84,54.24,-0.3594,0.1864,1.8889,0.7904,0.0
301601,惠通科技,16.310,13.8,形态接近(观察),7.94,54.23,-0.1566,0.1167,1.8345,0.778,0.0
600533,栖霞建设,2.150,22.6,形态接近(观察),8.49,54.22,-0.0311,0.1414,1.8841,0.7922,0.0
002593,日上集团,4.400,24.7,形态接近(观察),8.22,54.22,-0.0948,0.0502,1.9834,0.8337,0.0
300512,中亚股份,7.100,23.2,形态接近(观察),12.06,54.19,-0.1301,0.0958,1.9405,0.8143,0.0
000633,合金投资,5.270,20.3,形态接近(观察),8.26,54.18,-0.0868,0.0868,1.8864,0.797,0.0
603091,众鑫股份,49.790,21.9,形态接近(观察),17.81,54.17,-0.0118,0.0777,2.3181,0.7663,0.7
003013,地铁设计,18.740,75.4,形态接近(观察),27.5,54.17,0.2781,0.1022,2.1864,0.7953,0.4
000803,山高环能,7.330,33.7,形态接近(观察),12.12,54.17,-0.1181,0.1296,1.976,0.8227,0.0
603586,金麒麟,13.360,26.2,形态接近(观察),7.56,54.16,-0.2319,0.0871,2.3229,0.7669,0.7
605365,立达信,14.210,71.3,形态接近(观察),7.88,54.16,-0.1689,0.1023,2.1392,0.7792,0.4
002520,日发精机,5.810,41.7,形态接近(观察),8.58,54.15,-0.0102,0.0699,2.5736,0.7768,1.0
688180,君实生物,35.520,272.2,形态接近(观察),54.09,37.26,0.0769,-0.0042,2.509,0.8657,0.4
301161,唯万密封,27.040,20.9,形态接近(观察),8.09,54.07,-0.124,0.0874,2.0371,0.8444,0.0
301086,鸿富瀚,121.290,84.6,形态接近(观察),11.6,54.03,-0.2258,0.1624,1.958,0.8103,0.0
300757,罗博特科,495.750,805.9,形态接近(观察),11.89,54.02,-0.1671,0.2287,2.0299,0.8284,0.0
300429,强力新材,10.810,45.2,形态接近(观察),7.71,53.97,-0.2025,0.1546,1.9779,0.8162,0.0
603998,方盛制药,9.680,42.5,形态接近(观察),25.17,53.97,-0.0482,0.0591,2.4885,0.7448,1.0
688443,智翔金泰,24.750,35.5,形态接近(观察),35.59,53.97,0.0012,0.081,2.1389,0.7764,0.4
000639,ST西王,1.930,20.8,形态接近(观察),21.35,53.96,0.205,0.2848,2.1315,0.7563,0.4
300977,深圳瑞捷,16.020,15.2,形态接近(观察),7.69,53.95,-0.2069,0.1246,2.1876,0.7881,0.4
300687,赛意信息,26.000,87.3,形态接近(观察),15.29,53.95,-0.0015,0.2513,2.5214,0.8137,0.7
300843,胜蓝股份,129.590,208.0,形态接近(观察),38.01,53.95,0.5306,0.1258,2.1404,0.7723,0.4
301148,嘉戎技术,50.160,29.5,形态接近(观察),7.89,53.94,-0.1656,0.1723,2.0656,0.743,0.4
603677,奇精机械,13.510,26.0,形态接近(观察),7.52,53.91,-0.2407,0.0826,1.9338,0.8063,0.0
300806,斯迪克,49.500,226.1,形态接近(观察),15.45,53.87,-0.0408,0.1988,2.0296,0.827,0.0
688235,百济神州,279.000,321.0,形态接近(观察),53.86,31.21,0.19,0.0609,2.4366,0.8259,0.4
301387,光大同创,56.100,23.9,形态接近(观察),6.68,53.83,-0.3848,0.113,1.9302,0.8003,0.0
688202,美迪西,96.500,129.6,形态接近(观察),50.57,53.82,0.6763,0.2337,2.1074,0.7488,0.4
002347,泰尔股份,5.860,28.9,形态接近(观察),7.86,53.81,-0.1737,0.0914,2.5187,0.748,1.0
301503,智迪科技,21.730,12.5,形态接近(观察),8.01,53.81,-0.1412,0.0877,2.1543,0.7768,0.4
002427,尤夫股份,4.440,43.7,形态接近(观察),8.34,53.79,-0.0671,0.0988,2.4559,0.726,1.0
688790,昂瑞微,94.880,12.0,形态接近(观察),7.46,53.79,-0.2512,0.0843,2.2803,0.8187,0.4
002388,新亚制程,6.160,31.2,形态接近(观察),19.04,53.77,0.1119,0.1667,1.9436,0.7987,0.0
301321,翰博高新,40.400,59.6,形态接近(观察),30.25,53.77,0.29,0.1992,1.9606,0.8014,0.0
688279,峰岹科技,183.660,171.8,形态接近(观察),8.05,53.76,-0.1322,0.1504,2.4002,0.7771,0.7
301193,家联科技,17.860,32.9,形态接近(观察),7.97,53.75,-0.149,0.1397,2.007,0.8216,0.0
002349,精华制药,6.840,55.7,形态接近(观察),33.18,53.73,-0.0311,0.0239,2.4596,0.7327,1.0
300614,百川畅银,10.580,17.0,形态接近(观察),8.02,53.72,-0.1398,0.1678,2.0192,0.8226,0.0
603006,联明股份,11.180,28.4,形态接近(观察),7.7,53.67,-0.2044,0.117,1.9794,0.8125,0.0
688013,天臣医疗,25.100,20.4,形态接近(观察),12.09,53.66,-0.123,0.1101,1.9529,0.804,0.0
002840,华统股份,8.050,64.1,形态接近(观察),8.25,53.64,-0.0871,0.0965,2.4671,0.801,0.7
301258,富士莱,25.880,23.6,形态接近(观察),18.41,53.64,-0.0504,0.1044,1.9512,0.8033,0.0
301277,新天地,10.240,40.1,形态接近(观察),39.66,53.58,0.0168,0.0502,2.4733,0.7309,1.0
688117,圣诺生物,24.610,54.2,形态接近(观察),40.2,53.54,0.0139,0.0557,2.4864,0.7337,1.0
001337,四川黄金,54.920,230.7,形态接近(观察),19.08,53.54,0.1234,0.4377,2.1882,0.7535,0.4
600425,青松建化,3.610,57.9,形态接近(观察),12.45,53.51,-0.0404,0.0627,1.9637,0.8082,0.0
002902,铭普光磁,24.230,45.2,形态接近(观察),7.55,53.46,-0.2343,0.1276,2.085,0.8413,0.0
301200,大族数控,271.480,1154.4,形态接近(观察),8.56,53.43,-0.0157,0.1488,2.0525,0.8278,0.0
688080,映翰通,35.950,26.5,形态接近(观察),8.0,53.42,-0.1444,0.103,2.0082,0.8171,0.0
301333,诺思格,55.350,53.4,形态接近(观察),37.12,53.41,0.1146,0.166,2.1802,0.7685,0.4
002830,名雕股份,13.630,12.7,形态接近(观察),7.84,53.41,-0.1779,0.1449,1.9416,0.7907,0.0
300511,雪榕生物,5.390,29.4,形态接近(观察),15.03,53.39,-0.1378,0.0869,2.4962,0.7304,1.0
300765,石药创新,45.190,634.7,形态接近(观察),53.38,52.19,0.7449,0.164,2.8891,0.8188,1.0
688336,三生国健,44.510,398.9,形态接近(观察),33.63,53.37,-0.0031,0.0565,2.3021,0.743,0.7
300876,蒙泰高新,15.480,17.6,形态接近(观察),7.87,53.36,-0.1699,0.1535,2.0205,0.815,0.0
688332,中科蓝讯,90.070,160.8,形态接近(观察),8.53,53.35,-0.0224,0.157,2.1326,0.852,0.0
002666,德联集团,4.140,20.7,形态接近(观察),8.13,53.35,-0.1156,0.0644,2.0507,0.8329,0.0
300221,银禧科技,14.560,67.3,形态接近(观察),9.02,53.34,0.1062,0.3175,1.9503,0.778,0.0
300705,九典制药,11.030,40.8,形态接近(观察),23.68,53.31,-0.065,0.0522,2.5506,0.7498,1.0
600784,鲁银投资,7.700,52.0,形态接近(观察),28.1,53.31,0.0277,0.0912,1.9699,0.8026,0.0
301312,智立方,72.030,61.1,形态接近(观察),15.1,53.31,-0.1217,0.1851,1.9688,0.7939,0.0
688275,万润新能,86.830,109.5,形态接近(观察),10.83,53.27,-0.3613,0.1201,2.2652,0.7974,0.4
002682,龙洲股份,4.520,25.4,形态接近(观察),18.02,53.27,-0.138,0.1122,2.5136,0.731,1.0
002344,海宁皮城,3.810,48.8,形态接近(观察),8.4,53.27,-0.0522,0.0381,2.377,0.6923,1.0
688011,新光光电,76.270,75.6,形态接近(观察),32.24,53.26,0.3662,0.2067,2.1989,0.7675,0.4
002535,林州重机,2.490,18.6,形态接近(观察),8.16,53.26,-0.1079,0.1273,1.9875,0.804,0.0
688048,长光华芯,298.220,525.7,形态接近(观察),12.09,53.25,-0.1235,0.1293,2.0888,0.8373,0.0
688808,联讯仪器,2269.970,438.0,形态接近(观察),9.95,53.25,0.3937,0.227,2.0463,0.8149,0.0
600487,亨通光电,59.790,1467.0,形态接近(观察),14.76,53.23,-0.1937,0.1194,2.12,0.7481,0.4
000949,新乡化纤,6.880,114.0,形态接近(观察),8.74,53.22,0.0313,0.208,2.1732,0.758,0.4
300485,赛升药业,9.200,25.2,形态接近(观察),33.61,53.2,0.0155,0.0384,2.4648,0.7196,1.0
002877,智能自控,7.290,17.5,形态接近(观察),8.13,53.2,-0.1149,0.0722,1.9944,0.8096,0.0
603230,内蒙新华,9.160,32.4,形态接近(观察),12.27,53.19,-0.0831,0.0541,2.162,0.7671,0.4
300384,三联虹普,12.480,27.5,形态接近(观察),12.53,53.16,-0.0227,0.0427,2.2306,0.6402,1.0
300951,博硕科技,68.040,103.0,形态接近(观察),33.21,53.16,0.7434,0.2366,2.0994,0.8294,0.0
688606,奥泰生物,47.660,36.1,形态接近(观察),12.64,53.14,0.0051,0.0964,1.8761,0.7666,0.0
688721,龙图光罩,41.440,22.9,形态接近(观察),9.64,53.14,-0.0088,0.0877,2.0076,0.8111,0.0
002192,融捷股份,79.760,206.7,形态接近(观察),8.54,53.13,-0.0189,0.2404,2.4016,0.7542,0.7
002329,皇氏集团,3.570,23.3,形态接近(观察),24.02,53.13,-0.1739,0.1176,2.5308,0.7326,1.0
688053,ST思科瑞,35.100,35.1,形态接近(观察),8.51,53.11,-0.0268,0.1862,2.0224,0.8067,0.0
688090,瑞松科技,68.510,108.7,形态接近(观察),12.83,53.1,0.0535,0.2174,1.9985,0.7959,0.0
000707,双环科技,4.580,25.2,形态接近(观察),8.18,53.1,-0.1039,0.0728,1.9915,0.8063,0.0
301505,苏州规划,16.180,14.8,形态接近(观察),7.7,53.09,-0.205,0.1022,2.0001,0.8062,0.0
002144,宏达高科,10.710,14.7,形态接近(观察),8.07,53.07,-0.1273,0.1009,1.9809,0.7994,0.0
600785,新华百货,10.710,33.8,形态接近(观察),13.56,53.05,-0.4028,0.2236,2.0415,0.8085,0.0
603051,鹿山新材,20.900,33.8,形态接近(观察),12.48,53.04,-0.0391,0.1663,1.9463,0.7814,0.0
301349,信德新材,43.200,48.6,形态接近(观察),7.2,53.04,-0.2994,0.1049,2.0817,0.8318,0.0
688309,恒誉科技,73.590,58.4,形态接近(观察),28.24,53.02,0.0884,0.105,1.9232,0.7784,0.0
002855,捷荣技术,10.050,24.7,形态接近(观察),7.98,53.02,-0.1483,0.0948,1.9844,0.7998,0.0
688218,江苏北人,40.330,47.0,形态接近(观察),8.27,53.01,-0.0841,0.1151,2.2226,0.7771,0.4
688759,必贝特,25.940,18.7,形态接近(观察),17.5,52.99,-0.2441,0.1198,1.9678,0.7912,0.0
688676,金盘科技,76.110,349.9,形态接近(观察),7.51,52.97,-0.2421,0.1364,2.6533,0.7679,1.0
002356,鹏飞绿能,2.720,35.7,形态接近(观察),7.87,52.94,-0.1707,0.0625,2.3849,0.7593,0.7
600737,中粮糖业,14.710,314.6,形态接近(观察),19.1,52.93,0.1287,0.2053,2.3925,0.6741,1.0
600303,曙光股份,2.830,19.2,形态接近(观察),8.15,52.92,-0.1115,0.1667,2.0499,0.8129,0.0
688283,坤恒顺维,27.700,33.7,形态接近(观察),7.49,52.9,-0.2465,0.1091,2.0192,0.8071,0.0
300172,中电环保,4.560,23.9,形态接近(观察),12.31,52.89,-0.0751,0.0556,2.0048,0.8071,0.0
688051,佳华科技,24.190,18.7,形态接近(观察),7.5,52.89,-0.2449,0.1396,2.0938,0.8289,0.0
002828,贝肯能源,11.840,23.8,形态接近(观察),52.88,8.42,0.1964,0.0137,2.6585,0.7248,1.0
300323,华灿光电,11.990,142.4,形态接近(观察),7.72,52.87,-0.2005,0.1029,2.2613,0.7876,0.4
300597,吉大通信,7.690,20.9,形态接近(观察),8.12,52.78,-0.1183,0.1098,2.0201,0.8044,0.0
301382,蜂助手,39.710,93.9,形态接近(观察),15.39,52.78,-0.0554,0.1354,2.1224,0.8361,0.0
600984,建设机械,4.490,56.4,形态接近(观察),12.27,52.75,-0.0837,0.3323,1.8882,0.7414,0.0
600293,三峡新材,2.790,32.4,形态接近(观察),8.14,52.75,-0.1125,0.0923,1.9735,0.7897,0.0
688531,日联科技,132.800,152.4,形态接近(观察),7.69,52.75,-0.2076,0.1148,2.3148,0.8013,0.4
688575,亚辉龙,9.230,52.7,形态接近(观察),15.11,52.74,-0.1191,0.0441,2.5125,0.7235,1.0
002715,登云股份,14.250,19.7,形态接近(观察),8.13,52.74,-0.1152,0.1278,2.0202,0.8018,0.0
600503,华丽家族,2.110,33.8,形态接近(观察),7.75,52.72,-0.1962,0.0812,2.1756,0.7574,0.4
300648,星云股份,39.810,54.1,形态接近(观察),11.79,52.72,-0.188,0.2514,2.0222,0.7915,0.0
603676,卫信康,9.180,39.9,形态接近(观察),29.51,52.66,-0.0214,0.0776,2.1638,0.7522,0.4
301119,正强股份,22.150,26.1,形态接近(观察),8.13,52.66,-0.1153,0.1749,2.2732,0.7799,0.4
601996,丰林集团,2.470,27.7,形态接近(观察),8.26,52.58,-0.0852,0.1227,1.9456,0.7734,0.0
688593,新相微,32.120,147.6,形态接近(观察),12.31,52.58,-0.0737,0.1551,1.9986,0.7882,0.0
603285,键邦股份,34.150,21.3,形态接近(观察),7.42,52.54,-0.2587,0.0876,2.5203,0.7171,1.0
688328,深科达,89.290,84.3,形态接近(观察),31.37,52.53,0.2062,0.2887,2.0485,0.7926,0.0
000553,安道麦A,5.510,120.0,形态接近(观察),8.01,52.52,-0.142,0.068,2.2031,0.7626,0.4
002165,红 宝 丽,7.800,56.8,形态接近(观察),16.09,52.52,0.1252,0.1903,2.4717,0.6915,1.0
600227,赤天化,4.090,52.3,形态接近(观察),26.67,52.51,0.3123,0.254,2.4414,0.6758,1.0
000609,*ST中迪,10.220,29.7,形态接近(观察),7.82,52.49,-0.1809,0.1205,2.1077,0.8252,0.0
301288,清研环境,16.900,13.2,形态接近(观察),8.36,52.49,-0.0633,0.1595,2.2341,0.764,0.4
600252,中恒集团,2.150,68.5,形态接近(观察),13.75,52.48,0.0,0.0137,2.6693,0.7724,1.0
600560,金自天正,10.970,24.5,形态接近(观察),8.04,52.48,-0.1347,0.0693,2.0366,0.8062,0.0
000922,佳电股份,11.900,83.9,形态接近(观察),8.21,52.46,-0.0965,0.1356,2.029,0.7971,0.0
301018,申菱环境,90.750,256.7,形态接近(观察),12.45,52.46,-0.0403,0.1559,2.0234,0.7933,0.0
000782,恒申新材,7.810,41.2,形态接近(观察),8.87,52.45,0.064,0.1997,2.2802,0.7751,0.4
601882,海天精工,19.860,103.7,形态接近(观察),15.34,52.44,-0.0671,0.0563,2.5779,0.7368,1.0
301025,读客文化,8.930,24.7,形态接近(观察),18.26,52.43,-0.0855,0.1419,2.5831,0.7303,1.0
002592,ST八菱,7.050,18.5,形态接近(观察),15.56,52.43,-0.0139,0.2199,2.4239,0.6709,1.0
300853,申昊科技,26.110,25.7,形态接近(观察),7.12,52.39,-0.3123,0.2536,2.1598,0.8289,0.0
688261,东微半导,72.700,88.8,形态接近(观察),8.04,52.36,-0.1352,0.0917,2.4373,0.7595,0.7
600234,科新发展,21.630,56.8,形态接近(观察),11.83,52.35,-0.1788,0.1458,1.963,0.7713,0.0
300747,锐科激光,36.090,188.4,形态接近(观察),8.29,52.35,-0.079,0.1162,2.151,0.8365,0.0
000426,兴业银锡,41.830,742.6,形态接近(观察),15.84,52.33,0.0564,0.3418,2.1889,0.7305,0.4
000692,惠天热电,4.140,22.1,形态接近(观察),17.5,52.33,-0.2445,0.1159,2.4351,0.6809,1.0
002227,*ST特迅,6.220,15.3,形态接近(观察),7.26,52.29,-0.288,0.0577,2.3999,0.8235,0.4
002485,ST雪发,5.850,31.8,形态接近(观察),52.29,51.88,0.2316,0.1293,2.2678,0.8268,0.0
601007,金陵饭店,6.690,26.1,形态接近(观察),15.55,52.26,-0.0161,0.0501,1.9804,0.7836,0.0
688518,联赢激光,20.060,68.5,形态接近(观察),7.59,52.25,-0.2268,0.1347,2.136,0.8276,0.0
002381,双箭股份,5.450,17.6,形态接近(观察),8.27,52.24,-0.084,0.0771,1.9895,0.7837,0.0
001378,德冠新材,20.140,17.0,形态接近(观察),8.61,52.24,-0.0025,0.2495,1.9957,0.7709,0.0
688291,金橙子,41.800,42.9,形态接近(观察),8.23,52.24,-0.0923,0.1553,2.1499,0.83,0.0
603595,ST东尼,25.930,60.3,形态接近(观察),10.8,52.23,0.1053,0.184,1.9834,0.7719,0.0
002671,龙泉股份,3.910,21.6,形态接近(观察),8.05,52.2,-0.133,0.0861,2.0436,0.7999,0.0
605286,同力天启,27.410,46.0,形态接近(观察),17.56,52.2,-0.2322,0.2453,2.4196,0.6614,1.0
300304,云意电气,11.500,98.0,形态接近(观察),8.06,52.18,-0.1293,0.0972,2.1034,0.8183,0.0
002806,华锋股份,14.030,24.4,形态接近(观察),7.52,52.18,-0.2403,0.1232,2.0309,0.7918,0.0
300653,正海生物,14.860,26.7,形态接近(观察),12.21,52.14,-0.0967,0.0676,2.4804,0.6957,1.0
300599,雄塑科技,11.710,37.1,形态接近(观察),8.17,52.13,-0.1064,0.2375,2.1121,0.8078,0.0
301118,恒光股份,22.080,23.4,形态接近(观察),7.38,52.1,-0.2664,0.1604,2.0623,0.797,0.0
002645,华宏科技,19.210,130.7,形态接近(观察),7.77,52.1,-0.1909,0.1267,2.0147,0.7839,0.0
003019,宸展光电,24.880,43.0,形态接近(观察),6.67,52.06,-0.3858,0.1241,2.3349,0.79,0.4
300249,依米康,12.650,47.3,形态接近(观察),7.95,52.06,-0.153,0.0587,2.2633,0.7721,0.4
605186,健麾信息,25.840,35.1,形态接近(观察),8.4,52.04,-0.0543,0.0896,2.0484,0.7972,0.0
600759,ST洲际,2.530,104.8,形态接近(观察),8.35,52.01,-0.0652,0.1073,2.384,0.8065,0.4
600798,宁波海运,3.290,39.7,形态接近(观察),8.48,52.01,-0.0347,0.0503,2.3349,0.6456,1.0
603373,安邦护卫,38.500,24.5,形态接近(观察),12.21,51.99,0.2277,0.1847,2.0556,0.7899,0.0
603983,丸美生物,26.330,105.6,形态接近(观察),51.99,6.28,0.0947,-0.1892,2.8607,0.8539,0.7
003026,中晶科技,29.300,42.4,形态接近(观察),8.54,51.99,-0.0206,0.0993,2.0549,0.7971,0.0
603790,雅运股份,24.060,46.0,形态接近(观察),15.43,51.97,-0.0465,0.0963,2.5715,0.7941,0.7
002614,奥佳华,5.270,23.3,形态接近(观察),12.6,51.97,-0.0038,0.1429,2.3461,0.7899,0.4
300736,百邦科技,29.740,37.1,形态接近(观察),8.16,51.95,-0.1085,0.1079,2.6345,0.7385,1.0
603398,*ST沐邦,10.360,44.9,形态接近(观察),14.2,51.95,-0.2989,0.1421,2.1128,0.8117,0.0
000670,盈方微,7.270,60.4,形态接近(观察),8.03,51.92,-0.1365,0.1021,2.4738,0.7599,0.7
603991,领先股份,131.850,118.1,形态接近(观察),35.39,51.92,0.1637,0.1049,2.0461,0.792,0.0
300281,金明精机,6.340,25.2,形态接近(观察),8.01,51.91,-0.1411,0.1661,1.9848,0.7659,0.0
600869,远东股份,15.510,344.2,形态接近(观察),11.2,51.88,-0.2979,0.093,2.5032,0.6943,1.0
300289,利德曼,5.810,31.6,形态接近(观察),8.41,51.87,-0.0506,0.0563,2.3026,0.7058,0.7
000823,超声电子,14.570,86.7,形态接近(观察),8.28,51.86,-0.0805,0.1341,2.0559,0.7912,0.0
603886,元祖股份,11.180,26.8,形态接近(观察),8.65,51.84,0.0072,0.1167,2.3295,0.6334,1.0
300452,山河药辅,12.530,24.9,形态接近(观察),31.75,51.79,-0.0041,0.0547,2.5441,0.7093,1.0
603987,康德莱,7.490,32.7,形态接近(观察),26.76,51.78,-0.004,0.0519,2.1392,0.7244,0.4
300844,山水比德,23.260,20.9,形态接近(观察),7.88,51.78,-0.1696,0.1341,2.0564,0.7892,0.0
002923,润都股份,10.970,28.3,形态接近(观察),33.17,51.77,-0.0054,0.0369,2.2518,0.7632,0.4
000983,山西焦煤,7.420,421.2,形态接近(观察),8.74,51.75,0.0305,0.1812,2.2479,0.7483,0.4
688519,南亚新材,278.520,655.0,形态接近(观察),13.65,51.73,0.2924,0.3068,2.051,0.7721,0.0
301135,瑞德智能,16.640,16.8,形态接近(观察),8.15,51.73,-0.1108,0.1399,2.0887,0.7983,0.0
603025,大豪科技,13.620,151.1,形态接近(观察),15.03,51.7,-0.1379,0.0657,2.7046,0.7596,1.0
688702,盛科通信,353.870,718.3,形态接近(观察),51.7,29.62,0.4027,-0.017,2.6622,0.8306,0.4
688508,芯朋微,81.890,108.4,形态接近(观察),12.05,51.69,-0.1335,0.2378,2.0739,0.7842,0.0
688191,智洋创新,21.420,70.3,形态接近(观察),10.55,51.68,-0.4038,0.1297,2.0715,0.7922,0.0
603860,中公高科,26.060,17.4,形态接近(观察),8.15,51.65,-0.1105,0.1141,2.0757,0.7942,0.0
600981,苏豪汇鸿,2.410,54.0,形态接近(观察),8.5,51.65,-0.0283,0.0667,2.2841,0.7681,0.4
002038,双鹭药业,6.540,55.7,形态接近(观察),32.1,51.64,0.1014,0.1876,2.4969,0.753,0.7
603637,镇海股份,12.950,30.9,形态接近(观察),6.49,51.64,-0.4127,0.1667,2.2978,0.7635,0.4
600367,红星发展,34.070,109.7,形态接近(观察),8.93,51.62,0.0804,0.1119,2.3953,0.6501,1.0
605299,舒华体育,12.490,50.9,形态接近(观察),14.14,51.62,-0.3096,0.0861,2.0631,0.7918,0.0
601069,西部黄金,32.630,289.5,形态接近(观察),19.24,51.6,0.1687,0.3782,2.0356,0.7583,0.0
600691,潞化科技,2.520,59.9,形态接近(观察),8.41,51.58,-0.0519,0.0894,2.2823,0.6887,0.7
300667,必创科技,14.310,25.4,形态接近(观察),7.94,51.56,-0.1551,0.0823,2.2794,0.7629,0.4
600531,豫光金铅,13.860,167.6,形态接近(观察),8.82,51.54,0.0506,0.1891,2.1683,0.7159,0.4
300889,爱克股份,20.740,30.9,形态接近(观察),8.21,51.53,-0.0963,0.2006,2.0209,0.7655,0.0
300313,天山生物,13.560,26.8,形态接近(观察),21.51,51.53,0.4278,0.7478,2.0977,0.7535,0.0
002860,星帅尔,15.660,53.9,形态接近(观察),51.52,6.19,0.2018,-0.2079,2.8478,0.8283,0.7
300267,尔康制药,3.160,44.9,形态接近(观察),7.93,51.51,-0.1592,0.0638,2.1964,0.7357,0.4
601872,招商轮船,19.370,1564.0,形态接近(观察),11.93,51.51,0.2683,0.197,2.0913,0.6888,0.4
603682,锦和商管,11.340,53.6,形态接近(观察),34.74,51.46,0.2297,0.3198,2.1022,0.7813,0.0
002658,雪迪龙,7.270,26.1,形态接近(观察),12.34,51.45,-0.0667,0.0282,2.7397,0.7687,1.0
600229,城市传媒,5.060,33.4,形态接近(观察),8.24,51.45,-0.0909,0.0782,2.0817,0.7946,0.0
300174,元力股份,19.230,69.8,形态接近(观察),7.21,51.41,-0.2965,0.0768,2.0927,0.7973,0.0
300057,万顺新材,6.550,54.4,形态接近(观察),7.42,51.39,-0.259,0.0899,2.059,0.7844,0.0
603390,通达电气,10.000,35.1,形态接近(观察),7.61,51.38,-0.2234,0.0638,2.1297,0.8101,0.0
001299,美能能源,9.970,28.2,形态接近(观察),7.45,51.38,-0.2526,0.0561,2.1854,0.7293,0.4
603059,倍加洁,24.950,25.1,形态接近(观察),15.14,51.38,-0.1136,0.0899,2.2159,0.7365,0.4
601026,道生天合,15.430,17.1,形态接近(观察),18.18,51.37,-0.1045,0.0297,2.7964,0.7853,1.0
300868,杰美特,92.410,74.6,形态接近(观察),8.17,51.34,-0.1056,0.1699,2.0362,0.7685,0.0
002622,皓宸医疗,2.460,20.7,形态接近(观察),15.35,51.34,-0.0646,0.1549,2.0527,0.7752,0.0
000679,大连友谊,6.040,21.5,形态接近(观察),8.22,51.33,-0.0946,0.1044,1.9965,0.7607,0.0
002738,中矿资源,55.620,395.5,形态接近(观察),8.25,51.32,-0.088,0.1619,2.058,0.7758,0.0
688502,茂莱光学,441.000,232.9,形态接近(观察),8.69,51.28,0.0192,0.125,2.1522,0.8095,0.0
688001,华兴源创,51.670,243.7,形态接近(观察),7.43,51.27,-0.2577,0.1,2.383,0.7885,0.4
002328,新朋股份,7.150,40.8,形态接近(观察),7.09,51.26,-0.3184,0.112,2.0121,0.7636,0.0
301217,铜冠铜箔,109.740,909.8,形态接近(观察),12.81,51.26,0.048,0.2539,2.0015,0.748,0.0
300564,筑博设计,12.380,14.6,形态接近(观察),7.91,51.25,-0.1625,0.1349,2.076,0.7824,0.0
688170,德龙激光,54.210,56.0,形态接近(观察),7.57,51.25,-0.2301,0.1788,2.1349,0.7983,0.0
688796,百奥赛图,128.970,49.8,形态接近(观察),51.24,30.11,0.2972,-0.0668,2.9108,0.7598,1.0
002028,思源电气,175.990,1074.9,形态接近(观察),7.82,51.23,-0.1805,0.0939,2.4699,0.817,0.4
300649,杭州园林,24.770,26.5,形态接近(观察),8.55,51.21,-0.0179,0.2108,2.0896,0.7795,0.0
301599,理奇智能,35.900,19.6,形态接近(观察),6.93,51.19,-0.344,0.0829,2.7691,0.7668,1.0
603207,小方制药,22.700,12.4,形态接近(观察),37.61,51.17,-0.0303,0.0499,2.5699,0.703,1.0
002971,和远气体,43.770,70.5,形态接近(观察),9.56,51.16,0.2641,0.1887,2.2325,0.7279,0.4
300854,中兰环保,17.320,19.7,形态接近(观察),6.59,51.15,-0.3976,0.2688,2.1326,0.7876,0.0
002783,凯龙股份,7.800,36.0,形态接近(观察),12.45,51.13,-0.0418,0.094,2.2715,0.7483,0.4
688648,中邮科技,31.170,21.7,形态接近(观察),11.62,51.11,-0.2213,0.0732,2.7361,0.7547,1.0
001298,好上好,17.380,70.8,形态接近(观察),7.81,51.09,-0.1832,0.0944,2.1676,0.8125,0.0
688560,明冠新材,12.090,24.3,形态接近(观察),7.83,51.08,-0.1793,0.1012,2.0693,0.7791,0.0
